State,County,Year,Month,tmax,tmin,prcp_monttl
California,Colusa,1982,9,40.37,,
California,Colusa,1982,11,,12.85,
California,Colusa,1982,6,16.6,,
California,Colusa,1982,1,,16.79,
California,Colusa,1982,8,,,18.71
California,Colusa,1982,5,,7.81,
California,Colusa,1982,3,41.78,,
California,Colusa,1982,7,,6.35,
California,Colusa,1982,12,11.51,,
California,Colusa,1982,4,,22.29,
California,Colusa,1982,2,10.61,,
California,Contra Costa,1982,2,16.13,,
California,Contra Costa,1982,3,30.56,,
California,Contra Costa,1982,4,42.75,,
California,Contra Costa,1982,11,,,13.96
California,Contra Costa,1982,5,,1.6,
California,Contra Costa,1982,6,,,7.68
California,Contra Costa,1982,1,,,9.94
California,Contra Costa,1982,7,16.49,,
California,Contra Costa,1982,9,,-4.52,
California,Contra Costa,1982,8,24.89,,
California,Contra Costa,1982,10,,6.27,
California,Contra Costa,1982,12,27.32,,
California,Del Norte,1982,8,,1.18,
California,Del Norte,1982,3,,18.6,
California,Del Norte,1982,11,28.13,,
California,Del Norte,1982,5,42.1,,
California,Del Norte,1982,2,,,11.19
California,Del Norte,1982,1,13.55,,
California,Del Norte,1982,9,,,1.22
California,Del Norte,1982,10,30.48,,
California,Del Norte,1982,6,,4.92,
California,Del Norte,1982,12,,,10.85
California,Del Norte,1982,7,,13.59,
California,Del Norte,1982,4,25.31,,
California,El Dorado,1982,5,,24.97,
California,El Dorado,1982,4,,14.09,
California,El Dorado,1982,2,14.51,,
California,El Dorado,1982,11,,-0.12,
California,El Dorado,1982,12,,1.84,
California,El Dorado,1982,1,,11.26,
California,El Dorado,1982,6,15.01,,
California,El Dorado,1982,7,37.03,,
California,El Dorado,1982,3,,,13.84
California,El Dorado,1982,9,,,8.13
California,El Dorado,1982,10,,-0.5,
California,El Dorado,1982,8,41.73,,
California,Fresno,1982,5,,17.85,
California,Fresno,1982,3,,,2.51
California,Fresno,1982,2,35.22,,
California,Fresno,1982,10,23.61,,
California,Fresno,1982,4,21.87,,
California,Fresno,1982,6,,12.97,
California,Fresno,1982,12,,12.67,
California,Fresno,1982,9,,,4.35
California,Fresno,1982,11,,,16.76
California,Fresno,1982,7,16.12,,
California,Fresno,1982,8,14.29,,
California,Fresno,1982,1,43.44,,
California,Glenn,1982,9,,1.22,
California,Glenn,1982,4,,-3.73,
California,Glenn,1982,8,,,12.61
California,Glenn,1982,2,28.77,,
California,Glenn,1982,3,42.58,,
California,Glenn,1982,12,,,19.23
California,Glenn,1982,6,,23.33,
California,Glenn,1982,10,,4.62,
California,Glenn,1982,1,24.61,,
California,Glenn,1982,5,,6.88,
California,Glenn,1982,11,,24.58,
California,Glenn,1982,7,15.02,,
California,Humboldt,1982,5,17.72,,
California,Humboldt,1982,1,,0.66,
California,Humboldt,1982,4,,,18.35
California,Humboldt,1982,2,32.17,,
California,Humboldt,1982,3,,0.55,
California,Humboldt,1982,8,,,14.45
California,Humboldt,1982,10,,3.14,
California,Humboldt,1982,6,,,6.59
California,Humboldt,1982,12,40.76,,
California,Humboldt,1982,9,,-3.45,
California,Humboldt,1982,7,,16.3,
California,Humboldt,1982,11,,10.35,
California,Imperial,1982,5,42.92,,
California,Imperial,1982,9,,3.56,
California,Imperial,1982,6,23.84,,
California,Imperial,1982,8,,19.38,
California,Imperial,1982,4,27.05,,
California,Imperial,1982,2,,,14.65
California,Imperial,1982,12,,,6.05
California,Imperial,1982,10,,,1.28
California,Imperial,1982,3,41.26,,
California,Imperial,1982,7,,7.62,
California,Imperial,1982,1,38.98,,
California,Imperial,1982,11,,,14.38
California,Inyo,1982,1,26.23,,
California,Inyo,1982,9,,,16.57
California,Inyo,1982,7,,11.96,
California,Inyo,1982,10,,0.97,
California,Inyo,1982,3,23.7,,
California,Inyo,1982,8,,10.27,
California,Inyo,1982,12,17.24,,
California,Inyo,1982,5,,,17.98
California,Inyo,1982,11,,19.44,
California,Inyo,1982,4,,,8.42
California,Inyo,1982,2,,4.19,
California,Inyo,1982,6,20.16,,
California,Kern,1982,7,,15.37,
California,Kern,1982,5,32.53,,
California,Kern,1982,12,,,14.84
California,Kern,1982,8,20.96,,
California,Kern,1982,4,,,16.48
California,Kern,1982,1,35.61,,
California,Kern,1982,9,11.76,,
California,Kern,1982,6,30.44,,
California,Kern,1982,3,,18.99,
California,Kern,1982,2,,,17.74
California,Kern,1982,10,,-1.89,
California,Kern,1982,11,,-3.46,
California,Kings,1982,10,,18.84,
California,Kings,1982,12,30.68,,
California,Kings,1982,9,25.83,,
California,Kings,1982,11,,17.39,
California,Kings,1982,4,,15.49,
California,Kings,1982,7,,,14.22
California,Kings,1982,6,40.93,,
California,Kings,1982,3,,23.65,
California,Kings,1982,2,,,3.98
California,Kings,1982,5,,10.9,
California,Kings,1982,8,42.39,,
California,Kings,1982,1,28.8,,
California,Lake,1982,11,,,9.17
California,Lake,1982,4,33.75,,
California,Lake,1982,5,,,10.09
California,Lake,1982,7,,23.99,
California,Lake,1982,8,,,11.97
California,Lake,1982,3,,,13.47
California,Lake,1982,12,,,16.42
California,Lake,1982,9,34.92,,
California,Lake,1982,2,39.7,,
California,Lake,1982,10,,3.5,
California,Lake,1982,6,,,17.62
California,Lake,1982,1,,,0.49
California,Lassen,1982,3,,21.02,
California,Lassen,1982,1,37.52,,
California,Lassen,1982,9,16.58,,
California,Lassen,1982,6,,,16.45
California,Lassen,1982,4,,,5.14
California,Lassen,1982,7,,-1.62,
California,Lassen,1982,11,17.73,,
California,Lassen,1982,12,,10.16,
California,Lassen,1982,5,28.42,,
California,Lassen,1982,10,,18.01,
California,Lassen,1982,8,,,3.85
California,Lassen,1982,2,40.78,,
California,Los Angeles,1982,8,,,6.17
California,Los Angeles,1982,11,,,17.05
California,Los Angeles,1982,12,41.19,,
California,Los Angeles,1982,2,,,4.35
California,Los Angeles,1982,4,44.23,,
California,Los Angeles,1982,3,,8.3,
California,Los Angeles,1982,9,14.98,,
California,Los Angeles,1982,1,,19.04,
California,Los Angeles,1982,7,,,0.55
California,Los Angeles,1982,10,,,4.16
California,Los Angeles,1982,5,,,0.6
California,Los Angeles,1982,6,28.86,,
California,Madera,1982,9,,,9.57
California,Madera,1982,4,,19.45,
California,Madera,1982,11,,,3.45
California,Madera,1982,3,15.39,,
California,Madera,1982,5,,21.26,
California,Madera,1982,6,18.02,,
California,Madera,1982,12,,,17.88
California,Madera,1982,2,,-3.2,
California,Madera,1982,8,,12.69,
California,Madera,1982,7,,,0.47
California,Madera,1982,10,,9.05,
California,Madera,1982,1,,24.21,
California,Marin,1982,11,14.74,,
California,Marin,1982,3,11.74,,
California,Marin,1982,1,,8.12,
California,Marin,1982,2,43.5,,
California,Marin,1982,6,,,9.02
California,Marin,1982,12,,10.95,
California,Marin,1982,4,37.99,,
California,Marin,1982,9,16.7,,
California,Marin,1982,7,,17.85,
California,Marin,1982,10,,22.74,
California,Marin,1982,8,,0.45,
California,Marin,1982,5,36.51,,
California,Mariposa,1982,10,12.48,,
California,Mariposa,1982,12,,2.21,
California,Mariposa,1982,5,,,7.4
California,Mariposa,1982,8,,,14.89
California,Mariposa,1982,4,11.54,,
California,Mariposa,1982,1,44.16,,
California,Mariposa,1982,6,,,5.48
California,Mariposa,1982,3,20.37,,
California,Mariposa,1982,11,,-2.29,
California,Mariposa,1982,7,,21.84,
California,Mariposa,1982,9,,,19.71
California,Mariposa,1982,2,,22.04,
California,Mendocino,1982,12,,,15.31
California,Mendocino,1982,5,18.24,,
California,Mendocino,1982,2,,7.25,
California,Mendocino,1982,4,,9.23,
California,Mendocino,1982,3,,,13.65
California,Mendocino,1982,11,19.28,,
California,Mendocino,1982,7,26.76,,
California,Mendocino,1982,8,,10.76,
California,Mendocino,1982,10,35.09,,
California,Mendocino,1982,1,,,17.75
California,Mendocino,1982,9,,,0.99
California,Mendocino,1982,6,,,9.4
California,Merced,1982,5,43.9,,
California,Merced,1982,4,,17.09,
California,Merced,1982,12,30.89,,
California,Merced,1982,6,,,0.27
California,Merced,1982,7,24.94,,
California,Merced,1982,1,19.41,,
California,Merced,1982,9,,,12.25
California,Merced,1982,8,10.5,,
California,Merced,1982,3,,,19.87
California,Merced,1982,2,,,7.44
California,Merced,1982,10,,,0.33
California,Merced,1982,11,15.69,,
California,Modoc,1982,2,,-3.49,
California,Modoc,1982,5,,3.03,
California,Modoc,1982,8,,15.87,
California,Modoc,1982,11,,5.13,
California,Modoc,1982,12,26.32,,
California,Modoc,1982,1,,14.91,
California,Modoc,1982,10,27.5,,
California,Modoc,1982,3,39.81,,
California,Modoc,1982,9,,-1.22,
California,Modoc,1982,6,,,1.08
California,Modoc,1982,7,30.34,,
California,Modoc,1982,4,,,1.14
California,Mono,1982,4,,22.81,
California,Mono,1982,9,,8.78,
California,Mono,1982,2,,20.97,
California,Mono,1982,7,,,7.99
California,Mono,1982,12,12.75,,
California,Mono,1982,11,,,3.28
California,Mono,1982,3,,,18.79
California,Mono,1982,5,,5.87,
California,Mono,1982,10,,16.54,
California,Mono,1982,8,30.83,,
California,Mono,1982,1,24.76,,
California,Mono,1982,6,,,16.27
California,Monterey,1982,7,,16.77,
California,Monterey,1982,6,,,6.38
California,Monterey,1982,10,,0.98,
California,Monterey,1982,1,,7.07,
California,Monterey,1982,12,31.83,,
California,Monterey,1982,2,,16.46,
California,Monterey,1982,9,,,17.87
California,Monterey,1982,4,18.18,,
California,Monterey,1982,3,,-0.13,
California,Monterey,1982,5,,,7.61
California,Monterey,1982,8,44.06,,
California,Monterey,1982,11,12.12,,
California,Napa,1982,3,,-0.85,
California,Napa,1982,4,,8.25,
California,Napa,1982,5,,7.23,
California,Napa,1982,8,,,17.74
California,Napa,1982,11,10.69,,
California,Napa,1982,12,,,14.43
California,Napa,1982,2,,21.82,
California,Napa,1982,6,36.59,,
California,Napa,1982,7,35.02,,
California,Napa,1982,10,34.27,,
California,Napa,1982,9,,9.57,
California,Napa,1982,1,23.05,,
California,Nevada,1982,7,,,10.94
California,Nevada,1982,5,,,11.26
California,Nevada,1982,8,,12.16,
California,Nevada,1982,2,,-0.02,
California,Nevada,1982,6,,6.41,
California,Nevada,1982,4,,23.63,
California,Nevada,1982,3,,10.92,
California,Nevada,1982,11,,13.89,
California,Nevada,1982,1,16.28,,
California,Nevada,1982,12,,14.64,
California,Nevada,1982,9,,5.71,
California,Nevada,1982,10,31.3,,
California,Orange,1982,11,15.17,,
California,Orange,1982,3,,,6.17
California,Orange,1982,6,36.88,,
California,Orange,1982,1,43.16,,
California,Orange,1982,4,,,2.53
California,Orange,1982,9,,13.22,
California,Orange,1982,5,,0.31,
California,Orange,1982,2,,,3.06
California,Orange,1982,7,,5.33,
California,Orange,1982,12,16.56,,
California,Orange,1982,10,,10.83,
California,Orange,1982,8,,10.23,
California,Placer,1982,5,,,9.98
California,Placer,1982,7,19.05,,
California,Placer,1982,1,15.93,,
California,Placer,1982,4,,9.58,
California,Placer,1982,8,31.93,,
California,Placer,1982,9,35.58,,
California,Placer,1982,11,,,17.66
California,Placer,1982,10,,4.72,
California,Placer,1982,2,,11.32,
California,Placer,1982,12,27.22,,
California,Placer,1982,6,,,14.41
California,Placer,1982,3,26.63,,
California,Plumas,1982,5,,,10.87
California,Plumas,1982,7,,,3.92
California,Plumas,1982,12,,15.06,
California,Plumas,1982,11,,,2.99
California,Plumas,1982,4,,19.48,
California,Plumas,1982,9,,,15.46
California,Plumas,1982,2,,,11.57
California,Plumas,1982,10,,24.17,
California,Plumas,1982,1,12.33,,
California,Plumas,1982,6,19.87,,
California,Plumas,1982,3,21.22,,
California,Plumas,1982,8,,4.79,
California,Riverside,1982,4,,4.48,
California,Riverside,1982,2,,,2.99
California,Riverside,1982,9,,24.34,
California,Riverside,1982,10,,-2.94,
California,Riverside,1982,7,17.06,,
California,Riverside,1982,3,,22.11,
California,Riverside,1982,1,26.33,,
California,Riverside,1982,8,14.27,,
California,Riverside,1982,11,,,13.64
California,Riverside,1982,6,15.23,,
California,Riverside,1982,5,29.67,,
California,Riverside,1982,12,,,4.23
California,Sacramento,1982,9,,19.62,
California,Sacramento,1982,3,,,13.81
California,Sacramento,1982,12,,22.71,
California,Sacramento,1982,11,,,17.77
California,Sacramento,1982,10,,0.29,
California,Sacramento,1982,8,,,7.67
California,Sacramento,1982,5,,,4.62
California,Sacramento,1982,2,,22.23,
California,Sacramento,1982,6,,-1.72,
California,Sacramento,1982,4,,2.44,
California,Sacramento,1982,7,37.9,,
California,Sacramento,1982,1,,10.54,
California,San Benito,1982,11,,-3.71,
California,San Benito,1982,5,,,0.04
California,San Benito,1982,12,,,10.74
California,San Benito,1982,2,,9.1,
California,San Benito,1982,10,32.6,,
California,San Benito,1982,8,,,5.76
California,San Benito,1982,9,,,1.06
California,San Benito,1982,3,23.79,,
California,San Benito,1982,4,,1.99,
California,San Benito,1982,1,37.82,,
California,San Benito,1982,7,,,18.95
California,San Benito,1982,6,,15.49,
California,San Bernardino,1982,5,31.25,,
California,San Bernardino,1982,6,,-4.96,
California,San Bernardino,1982,10,,,19.54
California,San Bernardino,1982,2,34.88,,
California,San Bernardino,1982,7,,22.49,
California,San Bernardino,1982,12,38.2,,
California,San Bernardino,1982,4,44.5,,
California,San Bernardino,1982,11,29.93,,
California,San Bernardino,1982,9,33.26,,
California,San Bernardino,1982,3,,23.97,
California,San Bernardino,1982,8,27.91,,
California,San Bernardino,1982,1,23.72,,
California,San Diego,1982,9,,-1.63,
California,San Diego,1982,11,30.79,,
California,San Diego,1982,10,20.56,,
California,San Diego,1982,4,,,17.23
California,San Diego,1982,5,13.73,,
California,San Diego,1982,12,,,7.2
California,San Diego,1982,7,,10.76,
California,San Diego,1982,2,,24.5,
California,San Diego,1982,8,,,5.81
California,San Diego,1982,1,,17.08,
California,San Diego,1982,3,,8.87,
California,San Diego,1982,6,,18.98,
California,San Francisco,1982,12,30.93,,
California,San Francisco,1982,9,,,4.79
California,San Francisco,1982,1,,,0.97
California,San Francisco,1982,7,,,14.09
California,San Francisco,1982,3,,,3.95
California,San Francisco,1982,6,,-0.69,
California,San Francisco,1982,4,,,9.33
California,San Francisco,1982,10,,,17.56
California,San Francisco,1982,8,38.75,,
California,San Francisco,1982,5,,10.51,
California,San Francisco,1982,2,36.11,,
California,San Francisco,1982,11,15.12,,
California,San Joaquin,1982,3,39.31,,
California,San Joaquin,1982,1,,10.19,
California,San Joaquin,1982,10,21.88,,
California,San Joaquin,1982,5,,,10.4
California,San Joaquin,1982,12,,,19.66
California,San Joaquin,1982,2,,,11.82
California,San Joaquin,1982,4,,7.98,
California,San Joaquin,1982,9,,,19.94
California,San Joaquin,1982,8,,6.87,
California,San Joaquin,1982,7,,21.81,
California,San Joaquin,1982,6,23.54,,
California,San Joaquin,1982,11,,24.66,
California,San Luis Obispo,1982,6,,,1.9
California,San Luis Obispo,1982,10,25.94,,
California,San Luis Obispo,1982,4,,,2.0
California,San Luis Obispo,1982,1,,,15.66
California,San Luis Obispo,1982,12,,,9.48
California,San Luis Obispo,1982,9,,,8.44
California,San Luis Obispo,1982,3,,21.04,
California,San Luis Obispo,1982,2,,,8.33
California,San Luis Obispo,1982,11,,8.73,
California,San Luis Obispo,1982,7,,,14.6
California,San Luis Obispo,1982,5,,,18.48
California,San Luis Obispo,1982,8,,,7.83
California,San Mateo,1982,9,,16.76,
California,San Mateo,1982,4,,,6.58
California,San Mateo,1982,7,,,6.56
California,San Mateo,1982,3,13.61,,
California,San Mateo,1982,5,14.46,,
California,San Mateo,1982,10,,,4.96
California,San Mateo,1982,12,,,4.07
California,San Mateo,1982,6,23.46,,
California,San Mateo,1982,8,,,11.04
California,San Mateo,1982,2,,,17.58
California,San Mateo,1982,11,,,17.56
California,San Mateo,1982,1,,,4.36
California,Santa Barbara,1982,3,,1.93,
California,Santa Barbara,1982,11,,15.36,
California,Santa Barbara,1982,7,,19.94,
California,Santa Barbara,1982,1,14.84,,
California,Santa Barbara,1982,9,,2.64,
California,Santa Barbara,1982,2,,-0.87,
California,Santa Barbara,1982,12,,9.05,
California,Santa Barbara,1982,5,20.56,,
California,Santa Barbara,1982,8,,,7.55
California,Santa Barbara,1982,4,,3.0,
California,Santa Barbara,1982,10,,,10.12
California,Santa Barbara,1982,6,22.64,,
California,Santa Clara,1982,3,,,7.29
California,Santa Clara,1982,9,,,16.0
California,Santa Clara,1982,6,,,9.33
California,Santa Clara,1982,12,,,5.56
California,Santa Clara,1982,8,,19.71,
California,Santa Clara,1982,11,,0.36,
California,Santa Clara,1982,4,13.52,,
California,Santa Clara,1982,1,,-4.76,
California,Santa Clara,1982,7,23.39,,
California,Santa Clara,1982,5,39.3,,
California,Santa Clara,1982,2,,,7.67
California,Santa Clara,1982,10,,18.17,
California,Santa Cruz,1982,11,,,8.35
California,Santa Cruz,1982,5,,-4.3,
California,Santa Cruz,1982,6,25.16,,
California,Santa Cruz,1982,2,,20.15,
California,Santa Cruz,1982,12,,10.68,
California,Santa Cruz,1982,7,26.32,,
California,Santa Cruz,1982,8,,19.05,
California,Santa Cruz,1982,9,14.88,,
California,Santa Cruz,1982,4,38.09,,
California,Santa Cruz,1982,10,21.22,,
California,Santa Cruz,1982,3,,,8.08
California,Santa Cruz,1982,1,11.58,,
California,Shasta,1982,6,15.55,,
California,Shasta,1982,12,,,9.92
California,Shasta,1982,3,,22.74,
California,Shasta,1982,4,34.25,,
California,Shasta,1982,11,36.42,,
California,Shasta,1982,5,,15.92,
California,Shasta,1982,1,,16.46,
California,Shasta,1982,10,14.85,,
California,Shasta,1982,8,,24.64,
California,Shasta,1982,7,,,13.6
California,Shasta,1982,9,10.35,,
California,Shasta,1982,2,11.72,,
California,Sierra,1982,6,40.01,,
California,Sierra,1982,9,27.63,,
California,Sierra,1982,5,,9.94,
California,Sierra,1982,8,,7.2,
California,Sierra,1982,11,,12.43,
California,Sierra,1982,2,,-1.61,
California,Sierra,1982,3,41.68,,
California,Sierra,1982,7,,6.55,
California,Sierra,1982,10,,,5.85
California,Sierra,1982,4,37.93,,
California,Sierra,1982,1,20.9,,
California,Sierra,1982,12,,,12.45
California,Siskiyou,1982,9,36.3,,
California,Siskiyou,1982,1,,19.74,
California,Siskiyou,1982,7,,,4.96
California,Siskiyou,1982,10,,,19.48
California,Siskiyou,1982,11,,21.5,
California,Siskiyou,1982,5,,,17.16
California,Siskiyou,1982,8,39.24,,
California,Siskiyou,1982,3,,15.63,
California,Siskiyou,1982,2,,,16.69
California,Siskiyou,1982,6,,6.24,
California,Siskiyou,1982,12,,17.84,
California,Siskiyou,1982,4,,7.96,
California,Solano,1982,10,28.84,,
California,Solano,1982,3,,,14.64
California,Solano,1982,2,,,17.84
California,Solano,1982,6,,,13.35
California,Solano,1982,7,,16.28,
California,Solano,1982,12,29.1,,
California,Solano,1982,4,,13.11,
California,Solano,1982,8,,,4.5
California,Solano,1982,11,,-1.4,
California,Solano,1982,9,,,1.61
California,Solano,1982,1,,,7.94
California,Solano,1982,5,,17.81,
California,Sonoma,1982,2,,,0.63
California,Sonoma,1982,1,32.99,,
California,Sonoma,1982,9,,21.8,
California,Sonoma,1982,12,15.72,,
California,Sonoma,1982,5,,,0.89
California,Sonoma,1982,3,25.84,,
California,Sonoma,1982,6,,15.97,
California,Sonoma,1982,11,33.31,,
California,Sonoma,1982,7,,-0.3,
California,Sonoma,1982,10,39.62,,
California,Sonoma,1982,8,36.78,,
California,Sonoma,1982,4,40.2,,
California,Stanislaus,1982,1,,,11.48
California,Stanislaus,1982,9,,,6.09
California,Stanislaus,1982,5,26.32,,
California,Stanislaus,1982,8,38.43,,
California,Stanislaus,1982,4,,2.23,
California,Stanislaus,1982,10,,,14.16
California,Stanislaus,1982,3,31.57,,
California,Stanislaus,1982,2,30.24,,
California,Stanislaus,1982,11,,,9.56
California,Stanislaus,1982,6,,,16.59
California,Stanislaus,1982,7,25.35,,
California,Stanislaus,1982,12,,,18.54
California,Sutter,1982,2,,,9.01
California,Sutter,1982,10,,23.05,
California,Sutter,1982,7,,3.28,
California,Sutter,1982,8,41.24,,
California,Sutter,1982,9,,-3.41,
California,Sutter,1982,6,,1.87,
California,Sutter,1982,3,14.51,,
California,Sutter,1982,12,,3.86,
California,Sutter,1982,4,,21.24,
California,Sutter,1982,1,,,10.7
